title,city,country,source_file,status,provider,license,source_page,media_url,local_asset
St. Stephen's Basilica Budapest,Budapest,Hungary,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Thermal Bath Culture,Budapest,Hungary,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Butter Chicken,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Delhi Bazaar Culture,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Humayun's Tomb,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
India Gate,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Indian Handicrafts,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Jalebi,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Masala Chai,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
National Museum New Delhi,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Qutub Minar,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Red Fort Delhi,Delhi,India,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Bali Museum,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Balinese Dance Culture,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Batik,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Jamu,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Nasi Campur,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Pisang Goreng,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Tegallalang Rice Terrace,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Tirta Empul,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Ubud Palace,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Uluwatu Temple,Bali,Indonesia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Aran Knitwear,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Dublin Castle,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Irish Breakfast Tea,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Irish Stew,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Kilmainham Gaol,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
National Museum of Ireland,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Soda Bread,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
St Patrick's Cathedral Dublin,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Traditional Irish Music,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Trinity College Dublin,Dublin,Ireland,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Archiginnasio of Bologna,Bologna,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Espresso,Bologna,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Mortadella panino,Bologna,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Piazza Maggiore,Bologna,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Portico walking culture,Bologna,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Tagliatelle al ragù,Bologna,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Tortellini in brodo,Bologna,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Two Towers,Bologna,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Bistecca alla Fiorentina,Florence,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Espresso,Florence,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Florence Cathedral,Florence,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Lampredotto,Florence,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Ponte Vecchio,Florence,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Renaissance art culture,Florence,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Ribollita,Florence,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Uffizi Gallery,Florence,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Cotoletta alla Milanese,Milan,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Design and aperitivo culture,Milan,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Espresso,Milan,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Galleria Vittorio Emanuele II,Milan,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Milan Cathedral,Milan,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Panzerotto,Milan,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Risotto alla Milanese,Milan,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Sforza Castle,Milan,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Campania lemon,Naples,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Espresso napoletano,Naples,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Neapolitan pizza,Naples,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Neapolitan street culture,Naples,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Sfogliatella,Naples,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Spaccanapoli,Naples,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Arancina,Palermo,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Granita,Palermo,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Palermo market culture,Palermo,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Pasta alla Norma,Palermo,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Quattro Canti & old markets,Palermo,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Sicilian citrus,Palermo,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Amatriciana,Rome,Italy,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Cacio e Pepe,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Caffè espresso romano,Rome,Italy,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Carbonara,Rome,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Castel Sant'Angelo,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Colosseum,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Colosseum & Roman Forum,Rome,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Espresso,Rome,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Italian Espresso,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Maritozzo,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Murano Glass,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Pantheon,Rome,Italy,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Pantheon Rome,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Passeggiata evening culture,Rome,Italy,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Piazza Navona,Rome,Italy,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Roman artichoke,Rome,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Roman Forum,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Roman Passeggiata,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Roman piazza culture,Rome,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Saltimbocca alla Romana,Rome,Italy,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Supplì,Rome,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Trapizzino,Rome,Italy,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Trevi Fountain,Rome,Italy,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Vatican Museums,Rome,Italy,edible/lib/features/explore/data/datasources/flagship_city_catalog.dart,UNRESOLVED,,,,,
Bacaro cicchetti culture,Venice,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Cicchetti,Venice,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Doge\,Venice,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Rialto Bridge,Venice,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Risotto al Nero di Seppia,Venice,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Sarde in Saor,Venice,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Spritz,Venice,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
St Mark\,Venice,Italy,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Arena & Piazza delle Erbe,Verona,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Caffè,Verona,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Pandoro,Verona,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Risotto all'Amarone,Verona,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Veneto grapes,Verona,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Veronese aperitivo culture,Verona,Italy,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Amaou strawberry,Fukuoka,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Canal City & Nakasu,Fukuoka,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Genmaicha,Fukuoka,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Hakata ramen,Fukuoka,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Mentaiko snack,Fukuoka,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Yatai street-food culture,Fukuoka,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Anago Meshi,Hiroshima,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hiroshima Castle,Hiroshima,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hiroshima Okonomiyaki,Hiroshima,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Momiji Manju,Hiroshima,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Peace memorial etiquette,Hiroshima,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Peace Memorial Park,Hiroshima,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Sake,Hiroshima,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Shukkeien,Hiroshima,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Higashi Chaya culture,Kanazawa,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Kaga pear,Kanazawa,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Kaga tea,Kanazawa,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Kaisendon,Kanazawa,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Kenroku-en & castle quarter,Kanazawa,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Wagashi,Kanazawa,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Fushimi Inari Taisha,Kyoto,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Kinkaku-ji,Kyoto,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Kiyomizu-dera,Kyoto,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Matcha,Kyoto,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Nishin Soba,Kyoto,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Tea ceremony culture,Kyoto,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Yatsuhashi,Kyoto,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Yudofu,Kyoto,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Ancient capital temple culture,Nara,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Green tea,Nara,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Kakinoha-zushi,Nara,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Mochi,Nara,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Nara Park & Tōdai-ji,Nara,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Nara persimmon,Nara,Japan,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Dotonbori,Osaka,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Kuidaore food culture,Osaka,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Kushikatsu,Osaka,Japan,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
